ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2016-06-27,2016-06-24,-0.007959170191517933,-0.00818749453734007,0.7960397963543305,0.3805405763702284,0.00019027028818511423,3.8054057637022845e-05,0.00022832434582213706
2016-06-28,2016-06-27,0.010589895418517884,0.010558218631120433,0.7465594532118527,0.05279464566241839,2.63973228312092e-05,5.279464566241839e-06,3.167678739745104e-05
2016-06-29,2016-06-28,0.009395422970606727,0.009370078670371025,0.7043189528190139,0.04224050039283879,2.1120250196419397e-05,4.224050039283879e-06,2.5344300235703276e-05
2016-06-30,2016-06-29,0.005415929170737346,0.005397909913635594,0.6748115991152644,0.030032095169587464,1.5016047584793732e-05,3.0032095169587465e-06,1.801925710175248e-05
2016-07-01,2016-06-30,0.0053068729954935685,0.005299835599603699,0.665046019649363,0.011728993149782645,5.864496574891323e-06,1.1728993149782645e-06,7.037395889869587e-06
2016-07-05,2016-07-01,-0.004609142971746375,-0.004613897558533775,0.6707816594605264,0.007924311312333662,3.962155656166831e-06,7.924311312333663e-07,4.7545867874001974e-06
2016-07-06,2016-07-05,0.003234817616047864,0.0032303049228763593,0.6649762328829601,0.007521155285840665,3.760577642920333e-06,7.521155285840666e-07,4.512693171504399e-06
2016-07-07,2016-07-06,-0.0027976826922043313,-0.002898817538079471,0.6607707063358105,0.16855807645856624,8.427903822928313e-05,1.6855807645856627e-05,0.00010113484587513975
2016-07-08,2016-07-07,0.00847098209974116,0.008468366610891268,0.6603506259023846,0.004359148083154359,2.1795740415771793e-06,4.359148083154359e-07,2.615488849892615e-06
2016-07-11,2016-07-08,0.00046990554550090037,0.0003889405648816171,0.6950621612218272,0.13494163436547207,6.747081718273603e-05,1.3494163436547207e-05,8.096498061928324e-05
2016-07-12,2016-07-11,-0.00015041926476823213,-0.00015892340271160237,0.6929758380686628,0.014173563238950401,7.086781619475201e-06,1.41735632389504e-06,8.504137943370241e-06
2016-07-13,2016-07-12,0.0021952377558545504,0.002183227932100735,0.6800974249467152,0.020016372923026146,1.0008186461513074e-05,2.0016372923026146e-06,1.2009823753815688e-05
2016-07-14,2016-07-13,-0.00014340404681827134,-0.000145576811753148,0.6770984958203019,0.003621274891461107,1.8106374457305537e-06,3.621274891461107e-07,2.172764934876664e-06
2016-07-15,2016-07-14,-0.0016615930032972928,-0.0017819287457917776,0.6699502216223303,0.2005595708241414,0.00010027978541207069,2.0055957082414142e-05,0.00012033574249448483
2016-07-18,2016-07-15,0.0024177265370621034,0.002415603892762916,0.6693889453661662,0.0035377404986460526,1.7688702493230263e-06,3.537740498646053e-07,2.122644299187632e-06
2016-07-19,2016-07-18,-0.0010656620446654742,-0.0010723304037355864,0.6802980020400098,0.011113931783520214,5.556965891760107e-06,1.1113931783520215e-06,6.668359070112129e-06
2016-07-20,2016-07-19,0.0018691440418054954,0.0018664576776546635,0.6834698591353204,0.0044772735847199985,2.2386367923599993e-06,4.477273584719999e-07,2.6863641508319994e-06
2016-07-21,2016-07-20,-4.9828605594060384e-05,-5.30480542271353e-05,0.6830574802079367,0.0053657477217915195,2.68287386089576e-06,5.36574772179152e-07,3.2194486330749118e-06
2016-07-22,2016-07-21,0.002125336758494756,0.002123446188899632,0.6802127478601789,0.003150949325207139,1.5754746626035694e-06,3.150949325207139e-07,1.8905695951242835e-06
2016-07-25,2016-07-22,-0.0020421693216731104,-0.002051026022941597,0.6945211461662222,0.014761168780811115,7.380584390405558e-06,1.4761168780811116e-06,8.85670126848667e-06
2016-07-26,2016-07-25,0.0027653368979169562,0.002605437524107907,0.9610201025146371,0.26649895634841514,0.00013324947817420758,2.6649895634841514e-05,0.00015989937380904908
2016-07-27,2016-07-26,0.006939142363065708,0.006883524091363729,1.0,0.0926971195032983,4.634855975164915e-05,9.26971195032983e-06,5.5618271701978985e-05
2016-07-28,2016-07-27,0.0003118483045470402,0.0001764829187813679,0.9999999999999997,0.22560897627612048,0.00011280448813806025,2.256089762761205e-05,0.00013536538576567228
2016-07-29,2016-07-28,0.0035450922703398674,0.003519277457942276,1.0,0.04302468732931876,2.151234366465938e-05,4.302468732931876e-06,2.5814812397591257e-05
2016-08-01,2016-07-29,-0.00048535335851821577,-0.0005077735041741951,1.0,0.0373669094266323,1.868345471331615e-05,3.7366909426632307e-06,2.2420145655979383e-05
2016-08-02,2016-08-01,-0.0069440889781475805,-0.0069517317712857315,0.9999999999999999,0.012737988563584574,6.368994281792287e-06,1.2737988563584574e-06,7.642793138150745e-06
2016-08-03,2016-08-02,0.0037172265984868813,0.003690640003032345,1.0,0.04431099242422715,2.2155496212113575e-05,4.4310992424227146e-06,2.6586595454536287e-05
2016-08-04,2016-08-03,0.0026418375777621387,0.0026338718059777297,1.0,0.013276286307348478,6.638143153674239e-06,1.3276286307348478e-06,7.965771784409087e-06
2016-08-05,2016-08-04,0.006624095132204751,0.006503151819248698,1.0,0.20157218826008821,0.0001007860941300441,2.015721882600882e-05,0.00012094331295605293
2016-08-08,2016-08-05,0.0007688277509380376,0.0007381746157605017,0.9999999999999998,0.0510885586292264,2.5544279314613198e-05,5.1088558629226405e-06,3.065313517753584e-05
2016-08-09,2016-08-08,0.0035032081488596493,0.0034886867733504964,1.0,0.024202292515254797,1.21011462576274e-05,2.42022925152548e-06,1.4521375509152878e-05
2016-08-10,2016-08-09,-0.0017152235141017652,-0.0017336803694917972,0.9999999999999999,0.03076142565005348,1.538071282502674e-05,3.076142565005348e-06,1.845685539003209e-05
2016-08-11,2016-08-10,0.0032884913485608253,0.0032754945056404482,1.0,0.021661404867295064,1.0830702433647533e-05,2.1661404867295067e-06,1.299684292037704e-05
2016-08-12,2016-08-11,-0.0004372467193231483,-0.00044588565254675315,1.0,0.014398222039341366,7.199111019670683e-06,1.4398222039341367e-06,8.638933223604819e-06
2016-08-15,2016-08-12,0.004247628749053877,0.004242939412150952,1.0,0.00781556150487557,3.907780752437785e-06,7.815561504875571e-07,4.689336902925342e-06
2016-08-16,2016-08-15,-0.004064814831627116,-0.004075457668953164,1.0000000000000002,0.017738062210079814,8.869031105039906e-06,1.7738062210079815e-06,1.0642837326047888e-05
2016-08-17,2016-08-16,0.0003828563980163934,0.00036167724700008144,1.0,0.03529858502718662,1.764929251359331e-05,3.529858502718662e-06,2.1179151016311972e-05
2016-08-18,2016-08-17,0.003071787577367365,0.003043839853543813,1.0,0.04657953970592027,2.3289769852960135e-05,4.6579539705920276e-06,2.7947723823552164e-05
2016-08-19,2016-08-18,-0.002836119310731712,-0.00284966959235669,1.0,0.022583802708297518,1.129190135414876e-05,2.258380270829752e-06,1.3550281624978511e-05
2016-08-22,2016-08-19,-0.00018501335560308608,-0.0002004191072570426,1.0,0.0256762527565942,1.28381263782971e-05,2.5676252756594203e-06,1.540575165395652e-05
2016-08-23,2016-08-22,0.002103960150483141,0.0020963323732931622,0.9999999999999999,0.012712961983297466,6.356480991648733e-06,1.2712961983297467e-06,7.62777718997848e-06
2016-08-24,2016-08-23,-0.004452914942869678,-0.004454951928855565,0.9999999999999998,0.0033949766431454614,1.6974883215727308e-06,3.3949766431454615e-07,2.0369859858872768e-06
2016-08-25,2016-08-24,-0.00045652030630072857,-0.00046927249687895456,1.0,0.021253650963709986,1.0626825481854993e-05,2.1253650963709988e-06,1.2752190578225992e-05
2016-08-26,2016-08-25,-0.002115199831491712,-0.002118354488358998,0.9999999999999998,0.005257761445476045,2.6288807227380224e-06,5.257761445476044e-07,3.1546568672856267e-06
2016-08-29,2016-08-26,0.005100724311942281,0.005083176669052408,1.0,0.02924607148312107,1.4623035741560535e-05,2.924607148312107e-06,1.7547642889872644e-05
2016-08-30,2016-08-29,-0.0018044341419633137,-0.0018126380388643053,1.0,0.01367316150165282,6.83658075082641e-06,1.367316150165282e-06,8.203896900991692e-06
2016-08-31,2016-08-30,-0.0024618860911241477,-0.002479787067458973,1.0,0.029834960558042578,1.4917480279021289e-05,2.983496055804258e-06,1.790097633482555e-05
2016-09-01,2016-08-31,0.002499801987135089,0.0023977532051227546,1.0,0.17008130335389024,8.504065167694513e-05,1.7008130335389024e-05,0.00010204878201233416
2016-09-02,2016-09-01,0.007346480673849713,0.0072126338723282,1.0,0.2230780025358557,0.00011153900126792784,2.2307800253585568e-05,0.0001338468015215134
2016-09-06,2016-09-02,0.005348244107673173,0.005307080152336065,1.0,0.06860659222851312,3.430329611425656e-05,6.860659222851312e-06,4.116395533710787e-05
2016-09-07,2016-09-06,0.0014727177766942791,0.0014594945984836077,1.0,0.02203863035111897,1.1019315175559487e-05,2.2038630351118973e-06,1.3223178210671384e-05
2016-09-08,2016-09-07,-0.0021632644418958743,-0.002170311348426638,1.0,0.011744844217939643,5.872422108969821e-06,1.1744844217939643e-06,7.046906530763786e-06
2016-09-09,2016-09-08,-0.024834470803786576,-0.02484256431050959,1.0,0.013489177871689857,6.744588935844929e-06,1.3489177871689858e-06,8.093506723013915e-06
2016-09-12,2016-09-09,0.012714497670401058,0.012665097774693879,1.0,0.08233315951196603,4.116657975598301e-05,8.233315951196603e-06,4.9399895707179616e-05
2016-09-13,2016-09-12,-0.016164186884861168,-0.01619778973409426,1.0,0.05600474872182436,2.800237436091218e-05,5.600474872182436e-06,3.360284923309462e-05
2016-09-14,2016-09-13,-0.00037538536692280626,-0.0004081692390678576,1.0,0.05463978690841885,2.7319893454209424e-05,5.463978690841885e-06,3.278387214505131e-05
2016-09-15,2016-09-14,0.011512517306339131,0.011509033743903338,1.0,0.005805937392986703,2.9029686964933517e-06,5.805937392986703e-07,3.4835624357920217e-06
2016-09-16,2016-09-15,-0.008572595164291364,-0.008588393900589894,0.9999999999999999,0.02633122716421684,1.3165613582108421e-05,2.6331227164216844e-06,1.5798736298530105e-05
2016-09-19,2016-09-16,0.0022451943525559964,0.002226575444822881,0.9804106493578122,0.03103151288852586,1.551575644426293e-05,3.103151288852586e-06,1.8618907733115518e-05
2016-09-20,2016-09-19,0.0013273624226500156,0.001170301376067741,0.9421137643801076,0.26176841097045767,0.00013088420548522882,2.617684109704577e-05,0.0001570610465822746
2016-09-21,2016-09-20,0.014167931631936803,0.014163409678989188,0.9438754548415622,0.007536588246026432,3.768294123013216e-06,7.536588246026433e-07,4.52195294761586e-06
2016-09-22,2016-09-21,0.0072262220445252975,0.007198907373525247,0.898351003174812,0.045524451666750204,2.2762225833375102e-05,4.5524451666750204e-06,2.7314671000050123e-05
2016-09-23,2016-09-22,-0.00848796260603967,-0.008493308294386711,0.892538293521778,0.008909480578400672,4.454740289200336e-06,8.909480578400672e-07,5.345688347040403e-06
2016-09-26,2016-09-23,-0.007489847496680278,-0.007499331425417228,0.8767317456268606,0.015806547894917422,7.90327394745871e-06,1.5806547894917422e-06,9.483928736950454e-06
2016-09-27,2016-09-26,0.0077906087322826955,0.007689483841279908,0.9217737718311041,0.168541485004645,8.42707425023225e-05,1.68541485004645e-05,0.000101124891002787
2016-09-28,2016-09-27,0.004566982509495941,0.004559615611687337,0.9119152264872616,0.012278163014339927,6.139081507169964e-06,1.2278163014339927e-06,7.366897808603957e-06
2016-09-29,2016-09-28,-0.010544989589628254,-0.010550526148120631,0.9142612660748357,0.009227597487295625,4.6137987436478125e-06,9.227597487295625e-07,5.5365584923773755e-06
2016-09-30,2016-09-29,0.0075631588132071366,0.007547960649135638,0.8889309926223382,0.02533027345249758,1.266513672624879e-05,2.5330273452497584e-06,1.519816407149855e-05
2016-10-03,2016-09-30,-0.00047359128013705167,-0.0005924937461516815,0.8042682402899829,0.1981707766910497,9.908538834552485e-05,1.9817077669104973e-05,0.00011890246601462983
