ts,decision_ts,gross,net,exposure,turnover,txn_cost,slippage_cost,costs
2017-04-13,2017-04-12,-0.0024853695417828476,-0.00256541180498597,1.0,0.07259522424803252,1.4519044849606506e-05,6.552321835351592e-05,8.004226320312243e-05
2017-04-17,2017-04-13,0.004679789516844593,0.004379836054265882,0.9999999999999999,0.2857142857142857,5.714285714285714e-05,0.00024281060543585405,0.0002999534625787112
2017-04-18,2017-04-17,-0.00017437350510100363,-0.00017437350510100363,0.9999999999999999,0.0,0.0,0.0,0.0
2017-04-19,2017-04-18,-0.003947267207125385,-0.003947267207125385,0.9999999999999999,0.0,0.0,0.0,0.0
2017-04-20,2017-04-19,0.005969798494809109,0.005969798494809109,0.9999999999999999,0.0,0.0,0.0,0.0
2017-04-21,2017-04-20,0.00020414298538995457,0.00020414298538995457,0.9999999999999999,0.0,0.0,0.0,0.0
2017-04-24,2017-04-21,0.008630492784942413,0.008630492784942413,0.9999999999999999,0.0,0.0,0.0,0.0
2017-04-25,2017-04-24,0.0009030087849805343,0.0008708553091805741,1.0,0.023444895806547128,4.688979161309426e-06,2.7464496638650777e-05,3.2153475799960204e-05
2017-04-26,2017-04-25,0.00030397304486899635,0.00028844722333853446,1.0,0.011261399486238055,2.2522798972476113e-06,1.3273541633214286e-05,1.55258215304619e-05
2017-04-27,2017-04-26,0.0009846513254405697,0.0009783320545854663,1.0,0.004301142761034243,8.602285522068487e-07,5.459042302896485e-06,6.319270855103334e-06
2017-04-28,2017-04-27,0.0017257062382690644,0.0017247561171857932,0.9999999999999998,0.0006971885813569223,1.3943771627138447e-07,8.106833669998152e-07,9.501210832711997e-07
2017-05-01,2017-04-28,0.0010399959085387249,0.0010324325702736207,0.9999999999999999,0.005431544536980443,1.0863089073960886e-06,6.477029357708207e-06,7.5633382651042955e-06
2017-05-02,2017-05-01,0.0034769436254097237,0.003467749715284393,1.0,0.006265062422705497,1.2530124845410996e-06,7.940897640789578e-06,9.193910125330677e-06
2017-05-03,2017-05-02,-0.004666589303273757,-0.005024815496449672,1.0,0.21614164857599574,4.3228329715199154e-05,0.00031499786346071565,0.0003582261931759148
2017-05-04,2017-05-03,-0.0025372979008959204,-0.002580737380519639,0.9999999999999999,0.030255709460142305,6.0511418920284615e-06,3.738833773168993e-05,4.343947962371839e-05
2017-05-05,2017-05-04,0.004917857458373509,0.004879847131594024,1.0,0.02361289927572993,4.722579855145986e-06,3.328774692433836e-05,3.801032677948434e-05
2017-05-08,2017-05-05,-0.0011054962716261188,-0.0015194882638278635,1.0,0.31550938121370026,6.310187624274006e-05,0.00035089011595900447,0.00041399199220174454
2017-05-09,2017-05-08,0.0009263348401979013,0.0009108572893426575,1.0,0.010438501892428884,2.0877003784857766e-06,1.338985047675802e-05,1.54775508552438e-05
2017-05-10,2017-05-09,0.0022144942571099874,0.002200541078820768,1.0,0.009158562760516367,1.8317125521032734e-06,1.2121465737116092e-05,1.3953178289219365e-05
2017-05-11,2017-05-10,-0.0008365775515399023,-0.0008907552118402342,1.0,0.04019313580332819,8.038627160665638e-06,4.613903313966625e-05,5.417766030033189e-05
2017-05-12,2017-05-11,0.0022162593107980387,0.0021902973266939027,0.9999999999999998,0.018720247958338973,3.744049591667795e-06,2.221793451246836e-05,2.5961984104136154e-05
2017-05-15,2017-05-12,0.004408236649816248,0.004383269188080349,1.0000000000000002,0.017561577015643454,3.512315403128691e-06,2.1455146332770906e-05,2.4967461735899596e-05
2017-05-16,2017-05-15,0.002964056949136338,0.002954335490729219,1.0,0.006868468279396814,1.3736936558793628e-06,8.34776475123981e-06,9.721458407119173e-06
2017-05-17,2017-05-16,-0.011662987328357733,-0.01172098042270512,0.9999999999999999,0.04758649627480799,9.517299254961598e-06,4.847579509242489e-05,5.799309434738648e-05
2017-05-18,2017-05-17,0.000231481450021735,4.269999627834939e-05,0.9999999999999999,0.11529080753723252,2.3058161507446504e-05,0.00016572329223593911,0.00018878145374338562
2017-05-19,2017-05-18,0.007612670157855691,0.0072085554794515385,1.0,0.25026087713725365,5.005217542745073e-05,0.00035406250297670227,0.000404114678404153
2017-05-22,2017-05-19,0.003825691191951873,0.003782494368951005,1.0,0.02381813337357462,4.763626674714924e-06,3.843319632615277e-05,4.3196823000867696e-05
2017-05-23,2017-05-22,0.0001565625819116917,6.317557938697376e-05,0.9999999999999999,0.06596309011868275,1.319261802373655e-05,8.019438450098137e-05,9.338700252471793e-05
2017-05-24,2017-05-23,0.0031319124382918535,0.00310552294986854,1.0,0.019061891686850435,3.8123783373700875e-06,2.25771100859434e-05,2.6389488423313486e-05
2017-05-25,2017-05-24,0.0035464375169668876,0.003537991339439499,1.0000000000000002,0.00581357377459861,1.162714754919722e-06,7.283462772468922e-06,8.446177527388645e-06
2017-05-26,2017-05-25,0.0002160568374249252,-0.00011991392478892049,1.0,0.19276266390988325,3.855253278197665e-05,0.00029741822943186904,0.0003359707622138457
2017-05-30,2017-05-26,-0.0009564883061144601,-0.0009824845448716119,1.0,0.01598222724467009,3.1964454489340183e-06,2.2799793308217677e-05,2.5996238757151697e-05
2017-05-31,2017-05-30,-0.0012831558743059725,-0.0013236769656229282,0.9999999999999998,0.029193904266215945,5.83878085324319e-06,3.468231046371241e-05,4.05210913169556e-05
2017-06-01,2017-05-31,0.006632352831539415,0.006618187030466728,0.9999999999999999,0.0090462743095822,1.8092548619164401e-06,1.2356546210769985e-05,1.4165801072686425e-05
2017-06-02,2017-06-01,0.007388508407501928,0.007338308869035907,0.9999999999999999,0.03017826525272259,6.035653050544518e-06,4.416388541547756e-05,5.019953846602208e-05
2017-06-05,2017-06-02,-0.0024364217889197605,-0.002473135427743234,1.0,0.02341382681365131,4.6827653627302625e-06,3.203087346074346e-05,3.6713638823473726e-05
2017-06-06,2017-06-05,-0.0009175944742309465,-0.0012547447454417755,1.0,0.19102071425464628,3.820414285092926e-05,0.0002989461283598997,0.000337150271210829
2017-06-07,2017-06-06,0.000427431072244488,0.0004128288502483721,0.9999999999999998,0.010108991392330999,2.0217982784662e-06,1.2580423717649664e-05,1.4602221996115865e-05
2017-06-08,2017-06-07,0.0018931054916689768,0.001879841558077606,1.0,0.008032287724211135,1.606457544842227e-06,1.1657476046528478e-05,1.3263933591370705e-05
2017-06-09,2017-06-08,-0.008070865017489975,-0.00846049749416993,1.0,0.25936137370396173,5.1872274740792346e-05,0.00033776020193916287,0.0003896324766799552
2017-06-12,2017-06-09,-0.0026314138892877255,-0.0027667935397689115,0.9999999999999999,0.07699174951817536,1.5398349903635072e-05,0.00011998130057755075,0.00013537965048118582
2017-06-13,2017-06-12,0.004666841130131349,0.0043634617075985985,1.0,0.15854219380296616,3.1708438760593235e-05,0.00027167098377215684,0.0003033794225327501
2017-06-14,2017-06-13,0.0001837292274335697,0.00016481308322098317,1.0,0.01179471686844194,2.358943373688388e-06,1.6557200838898136e-05,1.8916144212586524e-05
2017-06-15,2017-06-14,-0.005140884023218663,-0.005193566197620477,0.9999999999999999,0.03496101817954851,6.992203635909703e-06,4.568997076590481e-05,5.268217440181452e-05
2017-06-16,2017-06-15,-0.0011377292114016467,-0.0012655766477296,1.0000000000000002,0.08846104580504707,1.7692209161009414e-05,0.0001101552271669439,0.0001278474363279533
2017-06-19,2017-06-16,0.006234069772693165,0.0061837686037657085,0.9999999999999999,0.035104550772449256,7.020910154489851e-06,4.328025877296654e-05,5.030116892745639e-05
2017-06-20,2017-06-19,-0.00831872393964432,-0.008413385099678967,1.0,0.06645801164795777,1.3291602329591554e-05,8.13695577050547e-05,9.466116003464625e-05
2017-06-21,2017-06-20,0.000994878231793379,0.0008595118100223088,1.0000000000000002,0.09049474972678309,1.809894994535662e-05,0.00011726747182571365,0.00013536642177107026
2017-06-22,2017-06-21,0.0010139516172706844,0.0009859100731144917,1.0,0.018841717740668396,3.7683435481336796e-06,2.4273200608059006e-05,2.8041544156192685e-05
2017-06-23,2017-06-22,0.0027058487694796634,0.002695946203984654,1.0,0.0063556704688606525,1.2711340937721306e-06,8.631431401237276e-06,9.902565495009407e-06
2017-06-26,2017-06-23,0.0004064123110230186,0.00039590034311258704,0.9999999999999999,0.006670614626856183,1.3341229253712369e-06,9.177844985060282e-06,1.0511967910431519e-05
2017-06-27,2017-06-26,-0.00693008514918214,-0.0069440056690287,0.9999999999999998,0.009608178192713743,1.9216356385427485e-06,1.1998884208018072e-05,1.3920519846560822e-05
2017-06-28,2017-06-27,0.008187378669815521,0.00812400058537171,1.0,0.040936707598943065,8.187341519788613e-06,5.5190742924021786e-05,6.33780844438104e-05
2017-06-29,2017-06-28,-0.008331578392255894,-0.0083742195961406,0.9999999999999999,0.028093473577172137,5.618694715434428e-06,3.702250916927067e-05,4.26412038847051e-05
2017-06-30,2017-06-29,-9.673628442817566e-05,-0.00016023264042481643,1.0,0.03665817358333008,7.3316347166660165e-06,5.616472127997476e-05,6.349635599664077e-05
2017-07-03,2017-06-30,-0.0013229249686623442,-0.0013619408964073345,1.0,0.027248227067400488,5.449645413480098e-06,3.356628233151028e-05,3.9015927744990374e-05
2017-07-05,2017-07-03,0.001972472807199146,0.00191068768679538,1.0,0.04150563430342963,8.301126860685926e-06,5.348399354307992e-05,6.178512040376585e-05
2017-07-06,2017-07-05,-0.009617679359054832,-0.00998409225507498,0.9999999999999999,0.25588980504000924,5.1177961008001856e-05,0.00031523493501214606,0.00036641289602014793
2017-07-07,2017-07-06,0.0036003963759019962,0.003253151926816333,1.0,0.1773121757818685,3.54624351563737e-05,0.0003117820139292897,0.00034724444908566343
2017-07-10,2017-07-07,0.0012572873150925163,0.0003764236447414157,1.0,0.48283805624779386,9.656761124955878e-05,0.0007842960591015418,0.0008808636703511005
2017-07-11,2017-07-10,0.0005544049083611559,0.0005244248574476151,0.9999999999999999,0.01854850630886032,3.7097012617720642e-06,2.627034965176882e-05,2.998005091354088e-05
2017-07-12,2017-07-11,0.008777006542160994,0.008770726266172464,0.9999999999999999,0.0038627438765719,7.725487753143801e-07,5.507727213216159e-06,6.2802759885305395e-06
2017-07-13,2017-07-12,0.0013159176362749479,0.0012620218129635466,1.0,0.030752961626036995,6.1505923252073994e-06,4.774523098619377e-05,5.3895823311401176e-05
2017-07-14,2017-07-13,0.00281744796028028,0.002809437910911928,0.9999999999999998,0.004776177331902859,9.552354663805718e-07,7.0548139019712115e-06,8.010049368351783e-06
2017-07-17,2017-07-14,-0.00043539478877611156,-0.00044507230296596023,1.0,0.0059229160552198845,1.184583211043977e-06,8.492930978804667e-06,9.677514189848642e-06
2017-07-18,2017-07-17,0.0015604368882949785,0.0015527892514147262,0.9999999999999999,0.004374086378666209,8.748172757332419e-07,6.772819604519005e-06,7.647636880252247e-06
2017-07-19,2017-07-18,0.004781989721535575,0.0047732221458167325,1.0,0.0050833202232173635,1.0166640446434727e-06,7.750911674198936e-06,8.767575718842409e-06
2017-07-20,2017-07-19,0.0005192156184795222,0.00046986723749734493,1.0,0.030626043171234657,6.125208634246931e-06,4.322317234793036e-05,4.934838098217729e-05
2017-07-21,2017-07-20,-0.0003716581126037043,-0.0003749421949471572,1.0,0.0020422786723888753,4.084557344777751e-07,2.8756266089750734e-06,3.2840823434528484e-06
2017-07-24,2017-07-21,0.0009029545234528194,0.0009013878772654163,1.0,0.0009734578396936033,1.946915679387207e-07,1.3719546194644072e-06,1.5666461874031279e-06
2017-07-25,2017-07-24,0.0017544809945856431,0.0017532759247591494,1.0,0.0007517454069594087,1.5034908139188175e-07,1.054720745101959e-06,1.2050698264938407e-06
2017-07-26,2017-07-25,-0.0003702345446762354,-0.0010335087601803762,1.0,0.4061409526479983,8.122819052959967e-05,0.000582046024974541,0.0006632742155041407
2017-07-27,2017-07-26,-0.004637148600073883,-0.005159254157173674,1.0000000000000002,0.3185132817975258,6.370265635950517e-05,0.0004584029007402859,0.0005221055570997911
2017-07-28,2017-07-27,-0.0010360377770103342,-0.00108060375150833,1.0,0.030690605951806033,6.138121190361207e-06,3.84278533076346e-05,4.4565974497995805e-05
2017-07-31,2017-07-28,-0.000758326243311353,-0.0008428366608244073,1.0,0.06364023319787684,1.272804663957537e-05,7.178237087347887e-05,8.451041751305424e-05
2017-08-01,2017-07-31,0.003632186028536045,0.0036303033021557038,0.9999999999999998,0.0013237326582874187,2.6474653165748376e-07,1.6179798486839011e-06,1.882726380341385e-06
2017-08-02,2017-08-01,0.0001324755401586657,-0.0004473520301471677,0.9999999999999999,0.40393220397346113,8.078644079469223e-05,0.0004990411295111412,0.0005798275703058334
2017-08-03,2017-08-02,-0.0031422559307296926,-0.003196526529152073,1.0,0.03171208299171759,6.342416598343519e-06,4.792818182403689e-05,5.4270598422380416e-05
2017-08-04,2017-08-03,0.0034532900772713685,0.0033841268870550205,1.0,0.055060940876170576,1.1012188175234115e-05,5.815100204111381e-05,6.916319021634792e-05
2017-08-07,2017-08-04,0.002769660457135637,0.002743395040855632,1.0,0.018037531263878387,3.6075062527756776e-06,2.2657910027229313e-05,2.626541628000499e-05
2017-08-08,2017-08-07,-0.0025061867279235956,-0.002514579449204707,1.0,0.006273063759485609,1.2546127518971218e-06,7.138108529214376e-06,8.392721281111498e-06
2017-08-09,2017-08-08,-0.0022225253389867904,-0.0022423347316823166,1.0,0.017484567787332393,3.496913557466479e-06,1.6312479138059705e-05,1.9809392695526185e-05
2017-08-10,2017-08-09,-0.015611224280551169,-0.015879118368806823,1.0,0.22631816792848772,4.526363358569754e-05,0.0002226304546699555,0.000267894088255653
2017-08-11,2017-08-10,0.0024925750958116636,0.002313079469464655,1.0,0.13214989293591412,2.642997858718283e-05,0.00015306564775982562,0.00017949562634700847
2017-08-14,2017-08-11,0.007595242382546328,0.007565973721139867,1.0,0.021710922774507757,4.342184554901552e-06,2.4926476851559854e-05,2.9268661406461407e-05
2017-08-15,2017-08-14,-0.0013962332361233693,-0.0014489043489328477,1.0,0.03677301920360168,7.3546038407203365e-06,4.531650896875804e-05,5.267111280947838e-05
2017-08-16,2017-08-15,0.0028943798858812085,0.0025845000956505287,1.0,0.1899534741385277,3.7990694827705545e-05,0.00027188909540297413,0.00030987979023067966
2017-08-17,2017-08-16,-0.011827723220642471,-0.011843435762755622,0.9999999999999999,0.010564912076892703,2.112982415378541e-06,1.3599559697772156e-05,1.5712542113150697e-05
2017-08-18,2017-08-17,0.0027791643536046696,0.0026888317662352654,1.0,0.05000734480106706,1.0001468960213413e-05,8.033111840919093e-05,9.033258736940435e-05
2017-08-21,2017-08-18,-0.0008041251772597572,-0.0008234964360842584,1.0,0.010833668041957345,2.1667336083914693e-06,1.7204525216109783e-05,1.937125882450125e-05
2017-08-22,2017-08-21,0.008047238577823891,0.008029828389574115,0.9999999999999998,0.007535924023254703,1.5071848046509407e-06,1.5903003445124462e-05,1.7410188249775402e-05
2017-08-23,2017-08-22,0.0012575638427351269,0.0008183576118727669,1.0,0.3132648808951362,6.265297617902724e-05,0.0003765532546833327,0.00043920623086236
2017-08-24,2017-08-23,-0.002538501024379543,-0.002562619303595148,1.0000000000000002,0.018002396972469137,3.6004793944938275e-06,2.0517799821111265e-05,2.411827921560509e-05
2017-08-25,2017-08-24,0.0031482027145407535,0.0031346019723843496,1.0,0.008277014634468421,1.6554029268936844e-06,1.1945339229510376e-05,1.3600742156404061e-05
2017-08-28,2017-08-25,0.000599451668420885,0.000579613245545544,1.0000000000000002,0.014308174750545417,2.8616349501090836e-06,1.6976787925232006e-05,1.983842287534109e-05
2017-08-29,2017-08-28,-0.0003170285969400632,-0.00037486144577423636,1.0,0.03866044763339825,7.73208952667965e-06,5.0100759307493486e-05,5.783284883417314e-05
2017-08-30,2017-08-29,0.0022225954707324755,0.0022063707575250727,0.9999999999999998,0.009620154327707367,1.9240308655414736e-06,1.4300682341861379e-05,1.6224713207402854e-05
2017-08-31,2017-08-30,0.007021392129210947,0.007003443020272435,1.0000000000000002,0.010455829568191195,2.0911659136382392e-06,1.585794302487392e-05,1.794910893851216e-05
2017-09-01,2017-08-31,-8.480042031119984e-05,-0.00014492909639600036,0.9999999999999998,0.0402188839406613,8.043776788132262e-06,5.208489929666825e-05,6.012867608480051e-05
2017-09-05,2017-09-01,0.0006360277749821253,0.0002821279969044668,1.0000000000000002,0.21578502260082244,4.315700452016449e-05,0.000310742773557494,0.0003538997780776585
2017-09-06,2017-09-05,0.0015055498745042025,0.001438412632615429,1.0000000000000002,0.04469785894134674,8.939571788269348e-06,5.8197670100504144e-05,6.713724188877349e-05
2017-09-07,2017-09-06,0.0058969285562831646,0.005879515623138171,0.9999999999999999,0.010295564958501528,2.0591129917003058e-06,1.5353820153292475e-05,1.7412933144992783e-05
2017-09-08,2017-09-07,-0.005501437407097441,-0.005998364913278877,1.0,0.3009415144829536,6.018830289659072e-05,0.0004367392032848444,0.0004969275061814352
2017-09-11,2017-09-08,0.004371213798313277,0.0038933398796872284,1.0,0.3136751102352321,6.273502204704641e-05,0.0004151388965790022,0.00047787391862604857
2017-09-12,2017-09-11,0.0013567354507802096,0.0013024299645867019,1.0,0.030225184850632872,6.0450369701265745e-06,4.826044922338116e-05,5.430548619350773e-05
2017-09-13,2017-09-12,-0.0019875661907062954,-0.0020213993328080603,1.0000000000000002,0.02092977697106794,4.185955394213588e-06,2.964718670755127e-05,3.383314210176486e-05
2017-09-14,2017-09-13,0.0009177618888265957,0.0008934071858682361,0.9999999999999998,0.015305509882880299,3.0611019765760597e-06,2.1293600981783538e-05,2.4354702958359597e-05
2017-09-15,2017-09-14,0.000545745852567886,0.0005209235844831322,0.9999999999999999,0.01421195567891715,2.84239113578343e-06,2.1979876948970337e-05,2.482226808475377e-05
2017-09-18,2017-09-15,-0.0011772897044758496,-0.001295458730888949,1.0000000000000002,0.07617673274024511,1.5235346548049023e-05,0.00010293367986505036,0.0001181690264130994
2017-09-19,2017-09-18,0.0016689191547465969,0.0016319942967535507,1.0000000000000002,0.01798791993947984,3.597583987895968e-06,3.332727400515019e-05,3.692485799304616e-05
2017-09-20,2017-09-19,-0.0018771796119129566,-0.0018942831966071029,1.0000000000000002,0.007892688642535076,1.5785377285070154e-06,1.5525046965639255e-05,1.710358469414627e-05
2017-09-21,2017-09-20,-0.0031468216171397063,-0.0032129432146509596,1.0000000000000002,0.04800137674852438,9.600275349704876e-06,5.652132216154841e-05,6.612159751125328e-05
2017-09-22,2017-09-21,0.0010489417870138606,0.0006880128369714897,1.0,0.28569633124216803,5.713926624843361e-05,0.00030378968379393727,0.0003609289500423709
2017-09-25,2017-09-22,-0.0023973069894536988,-0.002412506459689736,0.9999999999999998,0.00916620380849345,1.8332407616986902e-06,1.3366229474338457e-05,1.5199470236037147e-05
2017-09-26,2017-09-25,-0.0010585924308213713,-0.0011213415542645291,1.0,0.0454658613708103,9.09317227416206e-06,5.3655951168995645e-05,6.27491234431577e-05
2017-09-27,2017-09-26,0.003111213976870799,0.0030866184146385637,1.0,0.014009778322105398,2.8019556644210797e-06,2.1793606567814032e-05,2.459556223223511e-05
2017-09-28,2017-09-27,0.0004107391085503675,0.000318701024559459,1.0,0.06651114888784387,1.3302229777568775e-05,7.873585421333971e-05,9.203808399090848e-05
2017-09-29,2017-09-28,0.004269332607361361,0.004242279181213053,1.0,0.018787820867659698,3.75756417353194e-06,2.3295861974775336e-05,2.7053426148307275e-05
2017-10-02,2017-09-29,0.0008913189957657725,0.0006528846666865921,1.0000000000000002,0.13753757135646572,2.7507514271293146e-05,0.00021092681480788726,0.00023843432907918042
2017-10-03,2017-10-02,0.003129606796454052,0.0030961094026824647,1.0,0.019316479494462045,3.8632958988924094e-06,2.963409787269497e-05,3.349739377158738e-05
2017-10-04,2017-10-03,-0.0009999726556604725,-0.0010731505603017344,0.9999999999999999,0.055720254719885565,1.1144050943977114e-05,6.203385369728479e-05,7.31779046412619e-05
2017-10-05,2017-10-04,0.004387239494448315,0.004367799950515388,0.9999999999999998,0.014551016047841855,2.910203209568371e-06,1.652934072335847e-05,1.9439543932926842e-05
2017-10-06,2017-10-05,-0.0012982487161410097,-0.0015657087848521415,1.0,0.2052943396100923,4.105886792201846e-05,0.0002264012007891133,0.00026746006871113175
2017-10-09,2017-10-06,-9.174850133679245e-05,-0.00012655304992784862,0.9999999999999999,0.026956667984868704,5.391333596973741e-06,2.941321499408243e-05,3.480454859105617e-05
2017-10-10,2017-10-09,0.005271565129410091,0.005209772242835317,1.0,0.05295484992034228,1.0590969984068457e-05,5.120191659070611e-05,6.179288657477458e-05
2017-10-11,2017-10-10,0.0019511740204784139,0.0016933783713222181,0.9999999999999998,0.18983421431215386,3.796684286243077e-05,0.00021982880629376484,0.00025779564915619566
2017-10-12,2017-10-11,-0.002790326880950764,-0.00280528999038269,1.0,0.009195163770813884,1.839032754162777e-06,1.3124076677763082e-05,1.496310943192586e-05
2017-10-13,2017-10-12,0.0036163633842141215,0.0035906354759071683,1.0,0.020432109171845174,4.086421834369035e-06,2.1641486472584026e-05,2.5727908306953065e-05
2017-10-16,2017-10-13,0.002226102626490494,0.002214989052202866,1.0,0.00837261370733628,1.6745227414672562e-06,9.43905154616071e-06,1.1113574287627966e-05
2017-10-17,2017-10-16,-0.001513972281877344,-0.0015319865139321349,1.0,0.01472853617872813,2.9457072357456263e-06,1.5068524819045056e-05,1.801423205479068e-05
2017-10-18,2017-10-17,0.0022797016337218925,0.0022677392491185274,0.9999999999999998,0.009162470934649912,1.8324941869299826e-06,1.0129890416435279e-05,1.196238460336526e-05
2017-10-19,2017-10-18,-0.0027428791614561338,-0.002753904291652,1.0,0.009104900980356018,1.8209801960712037e-06,9.204149999795066e-06,1.1025130195866272e-05
2017-10-20,2017-10-19,0.0048971944848305755,0.00488434050219713,1.0,0.008729376397218193,1.7458752794436387e-06,1.1108107354001493e-05,1.2853982633445133e-05
2017-10-23,2017-10-20,-0.004469054123805654,-0.0044908581007644865,1.0,0.017401838545474738,3.4803677090949476e-06,1.8323609249737764e-05,2.1803976958832712e-05
2017-10-24,2017-10-23,0.0029443183354595772,0.0028896002386865063,0.9999999999999999,0.03577870839003311,7.155741678006622e-06,4.756235509506449e-05,5.471809677307111e-05
2017-10-25,2017-10-24,-0.004541244523677127,-0.004547434588243874,0.9999999999999999,0.0038915836975529153,7.783167395105831e-07,5.411747827236748e-06,6.190064566747332e-06
2017-10-26,2017-10-25,0.0010279774058949446,0.0009800334665801662,1.0,0.04490589646715189,8.981179293430377e-06,3.8962760021348086e-05,4.794393931477846e-05
2017-10-27,2017-10-26,0.01333672652526129,0.013326109265927559,1.0,0.008352587467585763,1.6705174935171528e-06,8.946741840213616e-06,1.061725933373077e-05
2017-10-30,2017-10-27,-0.0025165595540838836,-0.002695170876019929,1.0,0.13465308598922432,2.6930617197844866e-05,0.0001516807047382007,0.00017861132193604555
2017-10-31,2017-10-30,0.0038812209908211373,0.00385917018783344,0.9999999999999998,0.011788676152099921,2.3577352304199843e-06,1.9693067757277378e-05,2.2050802987697362e-05
2017-11-01,2017-10-31,-5.4053690928807534e-05,-7.600284508718776e-05,1.0,0.016223291856305957,3.244658371261192e-06,1.870449578711904e-05,2.1949154158380234e-05
2017-11-02,2017-11-01,0.002803120021604041,0.0027909719111039234,1.0,0.008416087966320374,1.6832175932640748e-06,1.046489290685364e-05,1.2148110500117714e-05
2017-11-03,2017-11-02,0.001963194644932085,0.0019488907624673794,1.0,0.0112277486135526,2.24554972271052e-06,1.2058332741994994e-05,1.4303882464705514e-05
2017-11-06,2017-11-03,0.004446518423450332,0.00440654059660888,0.9999999999999998,0.021849180508009276,4.3698361016018555e-06,3.5607990739850246e-05,3.9977826841452104e-05
2017-11-07,2017-11-06,-0.0052022036769566815,-0.005240520573846736,0.9999999999999999,0.02350893247217717,4.701786494435433e-06,3.361511039561886e-05,3.831689689005429e-05
2017-11-08,2017-11-07,0.001494347832491709,0.0014203010460240612,1.0,0.0518796229482459,1.037592458964918e-05,6.367086187799866e-05,7.404678646764784e-05
2017-11-09,2017-11-08,-0.004341047610347221,-0.004349929239551696,0.9999999999999999,0.005710245306803044,1.1420490613606088e-06,7.739580143114104e-06,8.881629204474713e-06
2017-11-10,2017-11-09,-0.001741072211433734,-0.0017752373001963025,1.0,0.02032658222635826,4.065316445271653e-06,3.0099772317296858e-05,3.416508876256851e-05
2017-11-13,2017-11-10,-0.0007068084515316654,-0.0007174467898906112,1.0,0.007425933565003359,1.4851867130006719e-06,9.153151645945078e-06,1.0638338358945751e-05
2017-11-14,2017-11-13,-0.003929160952831074,-0.003939466490418084,1.0,0.0070671087089940465,1.4134217417988093e-06,8.892115845210781e-06,1.030553758700959e-05
2017-11-15,2017-11-14,-0.0039586342875591075,-0.003991083228254493,0.9999999999999998,0.017693162690566436,3.5386325381132872e-06,2.8910308157271963e-05,3.244894069538525e-05
2017-11-16,2017-11-15,0.010009011153468713,0.009989613470865362,1.0,0.013284763940505512,2.6569527881011023e-06,1.6740729815249513e-05,1.9397682603350618e-05
2017-11-17,2017-11-16,0.0005337990246371433,0.0004395937540995355,1.0,0.06439527822266104,1.287905564453221e-05,8.132621489307561e-05,9.420527053760782e-05
2017-11-20,2017-11-17,0.002767385027836265,0.002709073613126289,0.9999999999999999,0.038346012397501586,7.669202479500318e-06,5.0642212230475226e-05,5.8311414709975546e-05
2017-11-21,2017-11-20,0.008487746264136498,0.008466810797406769,1.0,0.013284541911621317,2.6569083823242637e-06,1.8278558347405705e-05,2.0935466729729967e-05
2017-11-22,2017-11-21,0.0006429331583965227,0.0006022396398265568,1.0,0.02821511521341949,5.643023042683898e-06,3.5050495527281946e-05,4.069351856996584e-05
2017-11-24,2017-11-22,0.0028992178435097928,0.0025618276936227886,1.0000000000000002,0.22871591965358548,4.57431839307171e-05,0.00029164696595628686,0.000337390149887004
2017-11-27,2017-11-24,-0.003804500768057544,-0.003825272353427213,0.9999999999999999,0.014820970379818034,2.964194075963607e-06,1.780739129370535e-05,2.0771585369668958e-05
2017-11-28,2017-11-27,0.008798248597793311,0.008624794170497663,1.0,0.1370891332828722,2.7417826656574436e-05,0.0001460366006390732,0.00017345442729564765
2017-11-29,2017-11-28,-0.006804202845546651,-0.006948772151723577,1.0,0.09581456292679605,1.916291258535921e-05,0.00012540639359156754,0.00014456930617692677
2017-11-30,2017-11-29,0.0029785752036646557,0.0028413555114142346,1.0,0.09383022287944015,1.876604457588803e-05,0.00011845364767453301,0.00013721969225042102
2017-12-01,2017-11-30,-0.00035102501219291284,-0.00037541585814104426,1.0,0.015404682711546984,3.080936542309397e-06,2.1309909405822056e-05,2.439084594813145e-05
2017-12-04,2017-12-01,-0.0032657710713630593,-0.0032890412735998493,1.0,0.014912749249969402,2.9825498499938806e-06,2.02876523867962e-05,2.3270202236790078e-05
2017-12-05,2017-12-04,-0.002348596448950313,-0.002681488872702739,1.0,0.2214828887545484,4.4296577750909686e-05,0.0002885958460015166,0.00033289242375242627
2017-12-06,2017-12-05,-0.0025832693469572763,-0.0026296161864934353,1.0,0.025806775526107217,5.1613551052214436e-06,4.118548443093749e-05,4.6346839536158935e-05
2017-12-07,2017-12-06,0.0011585391988902587,0.0011029123347193683,0.9999999999999999,0.027953146236172788,5.590629247234558e-06,5.0036234923655975e-05,5.562686417089053e-05
2017-12-08,2017-12-07,0.005187679519153842,0.004844044029250825,1.0,0.2258738774689434,4.517477549378869e-05,0.000298460714409228,0.0003436354899030167
2017-12-11,2017-12-08,0.0029693474084960063,0.0029504658947850032,1.0,0.009697015359635651,1.9394030719271303e-06,1.694211063907603e-05,1.888151371100316e-05
2017-12-12,2017-12-11,-0.0003266797366727507,-0.00037843629281278943,1.0,0.034107752848935725,6.821550569787145e-06,4.493500557025158e-05,5.175655614003872e-05
2017-12-13,2017-12-12,0.0017635124827463456,0.0017479432295916444,1.0,0.009891807161177699,1.97836143223554e-06,1.3590891722465693e-05,1.5569253154701232e-05
